Order ID,Order Date,Region,Customer Name,Customer Segment,Product Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit
7297,2022-12-21,South,Arjun,Consumer,Electronics,Mobile,6,1334.57,0.1,7206.68,1216.78
7298,2022-09-12,East,Saanvi,Home Office,Office Supplies,Pens,5,1321.7,0.15,5617.22,867.62
7299,2022-05-23,South,Meera,Consumer,Furniture,Tables,4,1439.12,0.1,5180.83,785.4
7300,2023-12-11,North,Diya,Corporate,Electronics,Laptop,9,978.98,0.2,7048.66,1975.26
7301,2023-07-31,West,Sai,Home Office,Electronics,Laptop,3,204.76,0.05,583.57,116.81
7302,2022-01-11,South,Diya,Home Office,Office Supplies,Paper,6,1170.37,0.05,6671.11,1150.47
7303,2023-09-12,North,Shiva,Consumer,Office Supplies,Pens,6,1726.74,0.05,9842.42,1906.47
7304,2022-01-26,East,Rohit,Home Office,Furniture,Storage,6,708.76,0.15,3614.68,370.35
7305,2023-02-25,West,Saanvi,Consumer,Electronics,Mobile,4,1819.01,0.2,5820.83,894.14
7306,2023-10-25,East,Shiva,Consumer,Office Supplies,Paper,2,1171.16,0.05,2225.2,407.65
7307,2022-08-09,North,Ananya,Corporate,Electronics,Accessories,2,1052.27,0.2,1683.63,254.43
7308,2023-05-11,West,Nisha,Corporate,Electronics,Mobile,3,820.3,0.0,2460.9,427.43
7309,2022-08-25,West,Kunal,Home Office,Office Supplies,Pens,4,405.76,0.1,1460.74,175.37
7310,2022-08-25,East,Shiva,Consumer,Furniture,Tables,5,1680.27,0.1,7561.22,826.53
7311,2022-08-07,West,Krishna,Home Office,Office Supplies,Binders,5,1828.22,0.15,7769.94,462.74
7312,2023-05-02,West,Aditya,Corporate,Furniture,Tables,6,397.22,0.2,1906.66,358.65
7313,2023-04-06,East,Varsha,Corporate,Office Supplies,Paper,2,1628.99,0.0,3257.98,168.85
7314,2023-10-25,East,Nisha,Consumer,Furniture,Tables,8,1628.95,0.2,10425.28,1210.55
7315,2023-09-27,East,Aditya,Corporate,Office Supplies,Binders,9,1374.57,0.2,9896.9,2523.21
7316,2022-05-24,South,Rohit,Home Office,Office Supplies,Pens,3,1923.17,0.1,5192.56,616.53
7317,2022-07-08,South,Meera,Corporate,Furniture,Storage,2,843.12,0.15,1433.3,100.87
7318,2022-09-12,Central,Sneha,Corporate,Furniture,Tables,1,1199.83,0.2,959.86,223.79
7319,2022-03-09,West,Rohit,Home Office,Electronics,Accessories,8,702.8,0.15,4779.04,513.2
7320,2023-09-08,North,Shiva,Corporate,Furniture,Storage,8,543.84,0.15,3698.11,398.12
7321,2022-12-02,South,Kunal,Consumer,Office Supplies,Pens,5,1486.95,0.0,7434.75,1616.86
7322,2023-11-02,East,Shiva,Consumer,Furniture,Storage,7,1112.57,0.2,6230.39,870.15
7323,2023-02-13,Central,Vihaan,Home Office,Furniture,Tables,5,1000.33,0.15,4251.4,379.97
7324,2022-10-27,West,Arjun,Corporate,Office Supplies,Paper,9,1283.65,0.0,11552.85,1918.93
7325,2023-08-25,North,Diya,Corporate,Furniture,Chairs,3,1553.47,0.05,4427.39,385.82
7326,2022-12-23,West,Vivaan,Home Office,Furniture,Chairs,9,766.84,0.1,6211.4,639.94
7327,2022-09-13,West,Ananya,Corporate,Office Supplies,Pens,9,1271.82,0.15,9729.42,2207.83
7328,2022-12-19,West,Aditya,Consumer,Office Supplies,Binders,9,1273.51,0.05,10888.51,616.9
7329,2023-06-05,North,Vihaan,Corporate,Office Supplies,Binders,6,898.5,0.05,5121.45,269.67
7330,2023-06-08,Central,Saanvi,Home Office,Furniture,Tables,4,876.78,0.0,3507.12,1002.29
7331,2023-11-25,South,Varsha,Consumer,Electronics,Laptop,8,1097.98,0.1,7905.46,2044.58
7332,2022-10-11,North,Arjun,Corporate,Office Supplies,Pens,2,372.05,0.2,595.28,32.32
7333,2022-11-08,North,Shiva,Consumer,Furniture,Storage,7,1796.97,0.15,10691.97,3206.76
7334,2022-04-09,South,Sneha,Corporate,Office Supplies,Binders,8,1887.6,0.2,12080.64,2136.21
7335,2022-07-16,South,Vihaan,Home Office,Electronics,Laptop,7,1992.76,0.15,11856.92,2814.78
7336,2023-04-27,North,Diya,Home Office,Furniture,Chairs,7,761.96,0.2,4266.98,752.49
7337,2022-08-14,South,Sai,Consumer,Office Supplies,Binders,5,744.81,0.1,3351.64,522.56
7338,2023-09-07,North,Arjun,Corporate,Electronics,Laptop,7,681.47,0.15,4054.75,636.15
7339,2023-09-10,Central,Vihaan,Consumer,Electronics,Accessories,4,974.16,0.0,3896.64,437.91
7340,2022-12-31,West,Vivaan,Corporate,Office Supplies,Binders,3,570.33,0.05,1625.44,444.48
7341,2023-01-03,North,Aarav,Home Office,Electronics,Mobile,4,678.23,0.05,2577.27,684.07
7342,2023-07-24,South,Kunal,Home Office,Furniture,Chairs,4,169.91,0.0,679.64,147.29
7343,2023-08-13,South,Aditya,Home Office,Office Supplies,Binders,9,341.25,0.2,2457.0,343.5
7344,2022-03-16,East,Pooja,Corporate,Electronics,Mobile,7,1864.65,0.15,11094.67,1352.46
7345,2022-02-11,Central,Aditya,Corporate,Furniture,Storage,3,1579.51,0.0,4738.53,1387.05
7346,2023-02-26,North,Vihaan,Consumer,Office Supplies,Binders,2,1259.31,0.1,2266.76,140.63
7347,2022-06-30,Central,Nisha,Corporate,Electronics,Accessories,1,1358.06,0.2,1086.45,309.04
7348,2023-06-29,Central,Rohit,Consumer,Electronics,Laptop,9,761.38,0.15,5824.56,845.63
7349,2022-03-12,East,Vivaan,Corporate,Electronics,Laptop,1,594.9,0.1,535.41,72.1
7350,2023-07-22,East,Sai,Consumer,Electronics,Mobile,1,1079.62,0.15,917.68,255.08
7351,2022-04-15,North,Saanvi,Consumer,Electronics,Mobile,3,286.93,0.05,817.75,171.26
7352,2022-07-19,West,Arjun,Corporate,Furniture,Tables,1,1953.72,0.05,1856.03,193.89
7353,2022-04-11,Central,Saanvi,Consumer,Office Supplies,Pens,8,716.37,0.1,5157.86,1394.52
7354,2022-11-03,Central,Rohit,Consumer,Office Supplies,Pens,5,1934.95,0.15,8223.54,1364.96
7355,2023-08-09,East,Diya,Corporate,Electronics,Mobile,8,1433.7,0.15,9749.16,494.74
7356,2023-11-14,East,Diya,Home Office,Office Supplies,Pens,3,1459.89,0.1,3941.7,317.3
7357,2023-01-12,North,Kunal,Corporate,Furniture,Chairs,8,792.44,0.2,5071.62,1301.17
7358,2023-10-17,South,Aarav,Consumer,Electronics,Laptop,1,1501.42,0.1,1351.28,331.7
7359,2023-11-09,East,Vivaan,Home Office,Electronics,Accessories,8,262.19,0.2,1678.02,234.98
7360,2023-02-03,West,Diya,Corporate,Furniture,Tables,2,674.55,0.15,1146.73,232.45
7361,2022-08-09,Central,Pooja,Consumer,Electronics,Accessories,2,1893.29,0.05,3597.25,999.46
7362,2023-08-18,Central,Varsha,Corporate,Furniture,Chairs,1,594.33,0.1,534.9,105.23
7363,2022-07-01,West,Arjun,Corporate,Office Supplies,Pens,9,1844.17,0.1,14937.78,1770.23
7364,2022-11-03,East,Aarav,Consumer,Furniture,Chairs,9,242.66,0.0,2183.94,169.2
7365,2023-06-06,North,Diya,Consumer,Office Supplies,Pens,1,1288.87,0.2,1031.1,148.94
7366,2023-01-31,South,Krishna,Home Office,Office Supplies,Binders,2,1140.01,0.15,1938.02,326.16
7367,2022-01-04,South,Kunal,Consumer,Furniture,Tables,8,871.1,0.0,6968.8,625.87
7368,2022-10-08,West,Riya,Corporate,Office Supplies,Binders,7,1652.19,0.05,10987.06,1382.76
7369,2022-08-03,North,Ananya,Consumer,Office Supplies,Binders,4,981.28,0.15,3336.35,281.18
7370,2023-09-02,Central,Diya,Consumer,Office Supplies,Pens,9,558.74,0.1,4525.79,1057.26
7371,2023-02-24,South,Krishna,Corporate,Furniture,Storage,8,611.38,0.0,4891.04,314.43
7372,2022-04-11,East,Vivaan,Consumer,Electronics,Mobile,7,1781.94,0.15,10602.54,1003.51
7373,2023-06-05,South,Arjun,Corporate,Furniture,Chairs,8,1627.97,0.15,11070.2,3043.47
7374,2023-07-27,Central,Sai,Corporate,Furniture,Tables,2,1462.78,0.0,2925.56,253.09
7375,2022-11-05,East,Shiva,Home Office,Furniture,Chairs,8,1985.37,0.0,15882.96,1558.65
7376,2023-10-20,Central,Aditya,Corporate,Furniture,Chairs,5,1870.16,0.05,8883.26,2592.74
7377,2023-05-25,West,Saanvi,Corporate,Furniture,Tables,3,1143.01,0.1,3086.13,377.38
7378,2022-03-04,East,Kunal,Consumer,Office Supplies,Paper,3,164.74,0.0,494.22,101.1
7379,2023-09-25,South,Saanvi,Corporate,Furniture,Storage,8,1859.65,0.1,13389.48,1884.06
7380,2022-08-14,North,Vihaan,Corporate,Office Supplies,Binders,8,1073.64,0.0,8589.12,1544.76
7381,2022-04-15,South,Riya,Home Office,Furniture,Tables,5,1068.37,0.05,5074.76,1472.22
7382,2023-03-01,East,Sai,Corporate,Electronics,Mobile,5,981.6,0.0,4908.0,411.74
7383,2022-09-12,West,Shiva,Consumer,Office Supplies,Pens,3,989.93,0.0,2969.79,670.99
7384,2023-03-05,West,Sai,Home Office,Furniture,Tables,6,438.84,0.15,2238.08,198.79
7385,2023-03-10,East,Sai,Home Office,Electronics,Accessories,6,1375.7,0.15,7016.07,1019.02
7386,2022-07-26,West,Sneha,Corporate,Furniture,Tables,7,514.08,0.15,3058.78,601.73
7387,2022-01-28,North,Nisha,Corporate,Office Supplies,Pens,2,902.6,0.0,1805.2,262.34
7388,2023-11-13,Central,Kavya,Home Office,Office Supplies,Binders,5,386.01,0.0,1930.05,117.99
7389,2022-12-02,West,Krishna,Home Office,Electronics,Laptop,7,581.18,0.0,4068.26,500.0
7390,2023-08-11,East,Saanvi,Home Office,Furniture,Tables,5,978.01,0.05,4645.55,1037.38
7391,2023-09-20,Central,Riya,Consumer,Furniture,Storage,7,77.3,0.2,432.88,88.42
7392,2022-03-10,North,Sneha,Home Office,Furniture,Storage,5,1964.09,0.05,9329.43,471.48
7393,2023-05-28,East,Vihaan,Corporate,Furniture,Storage,1,976.41,0.1,878.77,185.52
7394,2022-06-16,North,Riya,Consumer,Office Supplies,Paper,5,1105.86,0.0,5529.3,711.44
7395,2023-12-31,West,Ananya,Consumer,Office Supplies,Pens,1,966.09,0.05,917.79,90.25
7396,2023-01-03,North,Diya,Home Office,Electronics,Laptop,7,1640.63,0.0,11484.41,1237.71
7397,2022-09-08,South,Diya,Corporate,Furniture,Tables,6,420.33,0.15,2143.68,244.1
7398,2023-11-17,North,Ananya,Home Office,Electronics,Accessories,9,1880.71,0.15,14387.43,2893.21
7399,2022-06-19,West,Vivaan,Home Office,Furniture,Tables,1,1405.8,0.05,1335.51,291.27
7400,2022-03-31,South,Vivaan,Home Office,Furniture,Chairs,8,195.17,0.0,1561.36,257.83
7401,2023-07-15,South,Kunal,Corporate,Office Supplies,Paper,1,1798.84,0.0,1798.84,362.19
7402,2023-03-22,West,Vihaan,Consumer,Office Supplies,Binders,8,931.07,0.0,7448.56,851.45
7403,2022-10-21,West,Kunal,Corporate,Electronics,Mobile,5,826.85,0.1,3720.82,720.14
7404,2022-05-30,North,Nisha,Consumer,Electronics,Accessories,4,605.18,0.0,2420.72,316.56
7405,2022-05-12,West,Nisha,Corporate,Office Supplies,Pens,9,127.68,0.05,1091.66,301.51
7406,2023-03-09,East,Vihaan,Consumer,Electronics,Mobile,1,1298.98,0.15,1104.13,259.34
7407,2022-02-28,North,Ananya,Home Office,Electronics,Accessories,3,1009.37,0.0,3028.11,245.34
7408,2022-07-18,South,Meera,Corporate,Furniture,Tables,3,1419.1,0.05,4044.43,212.53
7409,2022-08-03,Central,Krishna,Home Office,Electronics,Accessories,7,1151.2,0.1,7252.56,1348.03
7410,2023-07-15,West,Sai,Home Office,Electronics,Mobile,5,1685.1,0.0,8425.5,2364.29
7411,2023-04-17,South,Vihaan,Consumer,Office Supplies,Binders,2,1075.5,0.1,1935.9,517.88
7412,2022-09-04,South,Shiva,Corporate,Electronics,Laptop,4,1568.07,0.1,5645.05,1384.33
7413,2023-01-17,East,Vihaan,Consumer,Office Supplies,Binders,3,1288.13,0.15,3284.73,597.09
7414,2022-08-27,West,Arjun,Home Office,Electronics,Mobile,5,1732.47,0.1,7796.12,637.9
7415,2023-01-02,East,Vivaan,Home Office,Office Supplies,Pens,2,1465.19,0.15,2490.82,497.04
7416,2022-06-17,North,Vihaan,Consumer,Furniture,Chairs,5,529.74,0.15,2251.4,429.32
7417,2023-07-14,Central,Meera,Consumer,Electronics,Laptop,8,525.65,0.2,3364.16,844.11
7418,2022-02-20,Central,Arjun,Home Office,Electronics,Accessories,2,1813.85,0.15,3083.54,639.3
7419,2023-09-02,Central,Meera,Corporate,Furniture,Tables,7,1672.29,0.1,10535.43,2313.28
7420,2023-12-29,West,Pooja,Corporate,Furniture,Storage,9,795.32,0.15,6084.2,1814.54
7421,2023-11-20,West,Varsha,Home Office,Electronics,Accessories,6,1056.09,0.05,6019.71,1294.63
7422,2023-01-15,North,Riya,Corporate,Furniture,Storage,2,1492.71,0.1,2686.88,618.12
7423,2023-04-19,Central,Arjun,Home Office,Electronics,Laptop,5,878.94,0.05,4174.96,971.94
7424,2022-03-21,South,Varsha,Corporate,Office Supplies,Pens,3,569.6,0.2,1367.04,112.68
7425,2023-11-28,South,Vihaan,Corporate,Electronics,Laptop,2,432.66,0.0,865.32,144.68
7426,2023-01-02,Central,Krishna,Consumer,Electronics,Laptop,8,1679.13,0.0,13433.04,1843.88
7427,2023-04-06,Central,Rohit,Corporate,Furniture,Chairs,2,348.36,0.2,557.38,34.68
7428,2023-06-23,South,Shiva,Corporate,Office Supplies,Paper,8,1581.3,0.1,11385.36,1790.84
7429,2023-03-28,West,Varsha,Corporate,Furniture,Tables,6,384.06,0.15,1958.71,573.46
7430,2023-04-09,North,Krishna,Home Office,Electronics,Accessories,9,552.83,0.15,4229.15,787.99
7431,2023-04-23,South,Krishna,Home Office,Furniture,Chairs,4,1116.13,0.2,3571.62,457.63
7432,2023-02-24,South,Sneha,Corporate,Furniture,Chairs,5,1987.93,0.05,9442.67,2535.65
7433,2023-12-08,East,Meera,Home Office,Office Supplies,Binders,4,393.11,0.1,1415.2,322.51
7434,2022-08-02,Central,Rohit,Home Office,Office Supplies,Paper,8,1942.63,0.0,15541.04,3587.26
7435,2023-01-04,East,Ananya,Home Office,Electronics,Accessories,5,291.72,0.05,1385.67,99.74
7436,2022-04-24,West,Arjun,Consumer,Electronics,Mobile,9,504.55,0.1,4086.86,442.36
7437,2023-05-18,South,Meera,Consumer,Furniture,Storage,5,1303.43,0.15,5539.58,533.69
7438,2023-09-28,East,Diya,Home Office,Office Supplies,Pens,9,264.54,0.1,2142.77,354.84
7439,2023-08-11,West,Varsha,Consumer,Electronics,Mobile,7,1338.45,0.05,8900.69,919.98
7440,2022-11-07,North,Aditya,Home Office,Furniture,Tables,9,959.62,0.05,8204.75,1411.16
7441,2023-04-14,West,Vivaan,Consumer,Furniture,Chairs,3,1844.04,0.2,4425.7,744.04
7442,2023-12-09,East,Ananya,Consumer,Furniture,Chairs,7,599.16,0.1,3774.71,729.12
7443,2022-02-13,East,Arjun,Home Office,Electronics,Mobile,5,774.39,0.1,3484.76,266.79
7444,2023-02-19,Central,Krishna,Home Office,Electronics,Laptop,3,1683.86,0.1,4546.42,841.04
7445,2023-11-29,North,Aarav,Consumer,Electronics,Laptop,6,832.69,0.0,4996.14,613.69
7446,2022-09-03,South,Vihaan,Consumer,Office Supplies,Pens,5,337.21,0.0,1686.05,203.22
7447,2022-03-25,East,Nisha,Consumer,Office Supplies,Pens,8,904.35,0.15,6149.58,1625.58
7448,2022-07-26,West,Sai,Corporate,Electronics,Mobile,7,937.76,0.2,5251.46,1380.94
7449,2022-05-31,East,Arjun,Consumer,Furniture,Chairs,3,515.96,0.15,1315.7,148.28
7450,2023-10-30,West,Varsha,Consumer,Furniture,Chairs,9,620.59,0.05,5306.04,970.19
7451,2023-06-12,Central,Vivaan,Corporate,Furniture,Storage,9,464.01,0.05,3967.29,445.91
7452,2022-06-14,Central,Sneha,Corporate,Electronics,Mobile,6,771.05,0.0,4626.3,1229.15
7453,2022-05-25,East,Nisha,Corporate,Office Supplies,Binders,1,1930.52,0.0,1930.52,329.7
7454,2022-02-06,North,Saanvi,Home Office,Electronics,Accessories,7,1166.07,0.2,6529.99,566.86
7455,2022-11-29,East,Vihaan,Corporate,Office Supplies,Binders,9,1013.53,0.05,8665.68,595.33
7456,2023-02-07,North,Meera,Consumer,Furniture,Tables,5,205.09,0.0,1025.45,166.25
7457,2023-02-18,West,Saanvi,Consumer,Furniture,Storage,2,1964.13,0.0,3928.26,616.68
7458,2022-02-14,South,Rohit,Consumer,Office Supplies,Binders,9,1784.97,0.2,12851.78,3845.29
7459,2023-02-06,Central,Ananya,Home Office,Furniture,Chairs,9,229.93,0.2,1655.5,123.0
7460,2022-07-25,West,Krishna,Corporate,Office Supplies,Binders,7,457.76,0.0,3204.32,668.16
7461,2022-03-03,East,Kavya,Home Office,Office Supplies,Paper,3,763.5,0.1,2061.45,269.55
7462,2023-02-24,South,Saanvi,Consumer,Electronics,Accessories,8,406.79,0.15,2766.17,489.43
7463,2023-04-13,North,Riya,Consumer,Office Supplies,Paper,7,465.08,0.0,3255.56,362.39
7464,2022-01-19,East,Kunal,Corporate,Office Supplies,Binders,1,795.29,0.0,795.29,102.23
7465,2022-12-31,East,Vivaan,Corporate,Office Supplies,Paper,6,84.92,0.0,509.52,102.51
7466,2022-10-27,East,Meera,Consumer,Furniture,Tables,7,1502.51,0.2,8414.06,1371.53
7467,2022-01-07,East,Sneha,Corporate,Furniture,Tables,7,63.07,0.15,375.27,44.85
7468,2023-03-04,Central,Varsha,Home Office,Office Supplies,Paper,6,755.24,0.1,4078.3,575.96
7469,2022-04-27,Central,Aditya,Home Office,Office Supplies,Pens,6,276.32,0.05,1575.02,204.36
7470,2023-08-03,East,Vihaan,Corporate,Furniture,Tables,9,821.34,0.0,7392.06,1056.51
7471,2023-05-22,North,Vihaan,Corporate,Office Supplies,Binders,5,958.08,0.1,4311.36,1029.76
7472,2023-06-30,West,Shiva,Consumer,Furniture,Storage,4,1684.72,0.15,5728.05,1082.37
7473,2023-12-07,Central,Ananya,Corporate,Electronics,Accessories,4,1032.81,0.05,3924.68,288.85
7474,2022-11-21,East,Kavya,Corporate,Office Supplies,Paper,6,395.45,0.0,2372.7,529.32
7475,2022-02-24,North,Diya,Consumer,Furniture,Storage,9,1885.25,0.05,16118.89,1968.77
7476,2022-02-11,West,Meera,Consumer,Office Supplies,Binders,9,737.35,0.1,5972.54,636.25
7477,2022-10-24,West,Aditya,Consumer,Electronics,Accessories,1,1926.62,0.15,1637.63,393.88
7478,2022-08-19,East,Shiva,Consumer,Furniture,Chairs,3,1362.38,0.05,3882.78,989.72
7479,2023-03-29,Central,Shiva,Consumer,Office Supplies,Paper,4,854.05,0.15,2903.77,765.26
7480,2023-01-29,West,Saanvi,Consumer,Furniture,Chairs,7,1162.99,0.2,6512.74,671.61
7481,2023-06-06,West,Diya,Corporate,Furniture,Storage,8,1001.92,0.2,6412.29,1375.08
7482,2022-12-24,West,Shiva,Consumer,Electronics,Laptop,2,1802.49,0.0,3604.98,523.04
7483,2023-03-20,West,Sai,Corporate,Electronics,Laptop,6,271.97,0.0,1631.82,469.46
7484,2022-05-08,East,Kavya,Consumer,Furniture,Tables,9,450.92,0.1,3652.45,353.39
7485,2023-11-22,South,Vivaan,Corporate,Electronics,Mobile,5,1672.86,0.05,7946.08,802.24
7486,2023-02-09,South,Sai,Corporate,Electronics,Laptop,9,260.41,0.05,2226.51,292.44
7487,2023-01-27,South,Nisha,Home Office,Furniture,Tables,5,1917.78,0.2,7671.12,1853.03
7488,2022-07-12,South,Vihaan,Corporate,Furniture,Storage,9,1420.84,0.1,11508.8,820.45
7489,2023-08-27,East,Ananya,Consumer,Furniture,Tables,5,1942.71,0.05,9227.87,1061.31
7490,2022-03-19,South,Vihaan,Corporate,Office Supplies,Paper,4,923.49,0.1,3324.56,955.1
7491,2022-03-26,Central,Varsha,Consumer,Electronics,Mobile,8,1273.02,0.15,8656.54,2580.04
7492,2022-01-30,Central,Kunal,Home Office,Furniture,Storage,3,1759.85,0.0,5279.55,585.52
7493,2023-12-26,North,Shiva,Corporate,Office Supplies,Binders,1,1617.16,0.1,1455.44,430.37
7494,2022-02-18,West,Sneha,Consumer,Office Supplies,Binders,1,1229.78,0.0,1229.78,252.75
7495,2022-05-25,West,Vihaan,Corporate,Office Supplies,Pens,9,125.4,0.2,902.88,183.5
7496,2022-03-10,West,Rohit,Corporate,Electronics,Laptop,1,141.35,0.0,141.35,18.79
7497,2022-02-27,West,Varsha,Corporate,Electronics,Laptop,4,1398.74,0.05,5315.21,1268.12
7498,2023-11-28,West,Riya,Consumer,Electronics,Mobile,6,1440.88,0.15,7348.49,405.71
7499,2023-07-28,North,Ananya,Consumer,Electronics,Mobile,3,157.54,0.15,401.73,105.27
7500,2023-04-24,West,Pooja,Corporate,Electronics,Mobile,5,1225.37,0.2,4901.48,1106.18
7501,2023-03-21,South,Rohit,Corporate,Office Supplies,Paper,8,1328.35,0.0,10626.8,3180.79
7502,2022-10-23,Central,Vivaan,Corporate,Electronics,Laptop,6,1028.03,0.2,4934.54,1467.25
7503,2023-11-09,South,Vihaan,Consumer,Electronics,Laptop,2,1432.74,0.2,2292.38,542.08
7504,2022-06-20,Central,Shiva,Corporate,Furniture,Tables,2,1877.56,0.15,3191.85,840.38
7505,2023-07-29,South,Arjun,Consumer,Electronics,Mobile,4,140.45,0.1,505.62,124.16
7506,2022-05-27,East,Riya,Corporate,Furniture,Tables,6,678.06,0.0,4068.36,383.28
7507,2023-04-29,South,Diya,Consumer,Electronics,Laptop,9,196.53,0.0,1768.77,192.02
7508,2022-11-02,East,Aditya,Home Office,Furniture,Chairs,1,1983.65,0.0,1983.65,209.13
7509,2023-11-04,Central,Riya,Corporate,Office Supplies,Pens,2,1300.12,0.15,2210.2,549.03
7510,2023-10-15,South,Sneha,Corporate,Furniture,Tables,8,1029.72,0.15,7002.1,494.88
7511,2023-09-01,East,Varsha,Corporate,Furniture,Chairs,6,1403.89,0.0,8423.34,2014.35
7512,2023-03-22,West,Sneha,Home Office,Electronics,Accessories,6,840.7,0.15,4287.57,794.48
7513,2022-08-09,Central,Shiva,Consumer,Furniture,Chairs,3,692.46,0.1,1869.64,298.1
7514,2023-07-09,South,Riya,Corporate,Furniture,Chairs,2,1784.47,0.1,3212.05,458.73
7515,2023-01-13,East,Saanvi,Corporate,Office Supplies,Binders,6,478.75,0.1,2585.25,587.86
7516,2023-09-12,South,Meera,Corporate,Electronics,Laptop,3,1437.34,0.15,3665.22,186.68
7517,2022-09-23,East,Nisha,Consumer,Office Supplies,Binders,1,247.42,0.05,235.05,26.25
7518,2022-04-05,East,Vivaan,Corporate,Furniture,Chairs,4,629.29,0.0,2517.16,390.02
7519,2022-09-19,South,Vivaan,Corporate,Office Supplies,Binders,6,980.87,0.05,5590.96,353.15
7520,2022-03-12,West,Aarav,Consumer,Electronics,Mobile,6,1723.78,0.2,8274.14,1426.67
7521,2022-08-07,Central,Varsha,Consumer,Furniture,Storage,7,1334.74,0.05,8876.02,1313.2
7522,2023-06-17,North,Ananya,Consumer,Furniture,Tables,2,990.87,0.0,1981.74,480.75
7523,2022-04-02,Central,Kunal,Corporate,Electronics,Mobile,9,897.86,0.0,8080.74,1064.51
7524,2022-05-07,South,Ananya,Consumer,Electronics,Laptop,3,1072.76,0.0,3218.28,726.68
7525,2022-03-21,North,Ananya,Consumer,Office Supplies,Binders,6,1991.66,0.0,11949.96,962.76
7526,2022-08-26,West,Rohit,Consumer,Electronics,Accessories,7,68.8,0.0,481.6,107.59
7527,2023-01-07,West,Aarav,Corporate,Office Supplies,Binders,5,513.03,0.1,2308.63,308.5
7528,2023-05-01,East,Aditya,Home Office,Office Supplies,Paper,9,1221.12,0.1,9891.07,1379.71
7529,2023-11-25,West,Arjun,Consumer,Electronics,Accessories,9,430.49,0.05,3680.69,294.63
7530,2022-01-25,Central,Varsha,Home Office,Furniture,Storage,1,698.13,0.15,593.41,116.54
7531,2022-06-05,Central,Pooja,Corporate,Office Supplies,Binders,3,103.09,0.1,278.34,19.35
7532,2023-06-01,West,Diya,Corporate,Furniture,Chairs,7,1880.94,0.1,11849.92,748.57
7533,2023-09-24,West,Aditya,Home Office,Furniture,Tables,2,1970.06,0.05,3743.11,930.61
7534,2023-06-14,North,Varsha,Home Office,Electronics,Accessories,5,1495.75,0.15,6356.94,683.49
7535,2023-12-11,West,Aditya,Home Office,Furniture,Tables,1,371.45,0.0,371.45,70.41
7536,2022-02-26,Central,Riya,Home Office,Furniture,Chairs,3,77.54,0.05,220.99,59.63
7537,2023-08-28,South,Pooja,Consumer,Furniture,Storage,2,564.25,0.05,1072.08,180.36
7538,2022-01-19,Central,Meera,Home Office,Furniture,Chairs,7,957.0,0.0,6699.0,956.5
7539,2023-01-19,North,Riya,Consumer,Office Supplies,Pens,9,1950.06,0.2,14040.43,962.51
7540,2022-07-12,North,Sneha,Corporate,Furniture,Chairs,8,87.66,0.2,561.02,148.59
7541,2022-08-25,West,Aditya,Home Office,Electronics,Accessories,5,1862.94,0.2,7451.76,559.4
7542,2023-01-22,East,Rohit,Home Office,Furniture,Chairs,1,182.08,0.05,172.98,37.21
7543,2023-03-02,North,Riya,Home Office,Furniture,Storage,3,1581.62,0.05,4507.62,684.64
7544,2022-10-04,North,Pooja,Corporate,Office Supplies,Paper,4,188.02,0.05,714.48,196.88
7545,2022-08-15,North,Rohit,Corporate,Office Supplies,Binders,5,635.56,0.2,2542.24,516.04
7546,2023-07-06,North,Vihaan,Corporate,Office Supplies,Binders,7,112.23,0.2,628.49,118.47
7547,2022-11-19,North,Vivaan,Home Office,Office Supplies,Binders,4,1473.21,0.15,5008.91,793.6
7548,2022-06-02,Central,Krishna,Home Office,Office Supplies,Pens,6,242.75,0.0,1456.5,280.97
7549,2023-10-01,East,Meera,Corporate,Electronics,Mobile,4,648.96,0.0,2595.84,631.21
7550,2022-08-25,North,Vivaan,Corporate,Electronics,Accessories,8,749.23,0.1,5394.46,1341.27
7551,2022-02-24,South,Sai,Corporate,Electronics,Accessories,6,402.12,0.0,2412.72,304.87
7552,2023-03-12,West,Meera,Corporate,Electronics,Mobile,2,1050.28,0.0,2100.56,350.89
7553,2023-11-15,West,Meera,Home Office,Furniture,Chairs,3,223.75,0.05,637.69,99.98
7554,2022-04-19,Central,Varsha,Home Office,Office Supplies,Pens,3,298.29,0.2,715.9,180.9
7555,2022-07-03,West,Ananya,Home Office,Furniture,Chairs,6,248.55,0.1,1342.17,341.13
7556,2023-01-03,North,Saanvi,Home Office,Furniture,Tables,3,1032.23,0.0,3096.69,409.01
7557,2022-07-17,South,Varsha,Corporate,Furniture,Chairs,2,1464.25,0.0,2928.5,217.27
7558,2023-01-06,North,Varsha,Consumer,Office Supplies,Paper,8,1836.8,0.15,12490.24,2145.42
7559,2023-01-08,South,Varsha,Home Office,Furniture,Chairs,9,981.16,0.0,8830.44,1606.7
7560,2023-05-12,West,Aditya,Home Office,Electronics,Accessories,3,442.9,0.0,1328.7,221.97
7561,2023-08-22,East,Sai,Consumer,Electronics,Accessories,3,1275.89,0.0,3827.67,211.84
7562,2022-07-20,South,Nisha,Home Office,Electronics,Accessories,4,1773.93,0.15,6031.36,828.95
7563,2023-05-24,Central,Aarav,Home Office,Electronics,Accessories,2,1240.56,0.15,2108.95,281.39
7564,2022-11-18,East,Kavya,Consumer,Office Supplies,Paper,4,1591.23,0.15,5410.18,1349.01
